id,r,t,p,z,m200b,r200b
60282675445,1897.038208,1.570598,0.093585,0.491768,819989708800.000000,0.228628
60282675193,1899.425415,1.570590,0.090590,0.492481,1015225384960.000000,0.245498
60282675447,1902.775391,1.570603,0.093613,0.493481,3436147376128.000000,0.368596
60282634778,1913.990112,1.570414,0.052029,0.496830,1600932282368.000000,0.285749
60282680438,1908.153687,1.570441,0.057235,0.495087,3475194511360.000000,0.369987
60282635156,1908.078125,1.570692,0.059097,0.495065,702848303104.000000,0.217177
60282680473,1915.888062,1.570707,0.057817,0.497397,4060901539840.000000,0.389703
60282680474,1917.712280,1.570767,0.057830,0.497941,13393165549568.000000,0.580080
60282680475,1917.683594,1.570631,0.058454,0.497933,3670430187520.000000,0.376790
60282635161,1917.648560,1.570502,0.059445,0.497922,195235643392.000000,0.141703
60282635158,1910.033813,1.570500,0.063262,0.495649,624754032640.000000,0.208816
60282635157,1908.660767,1.570733,0.065405,0.495239,819989708800.000000,0.228628
60282635159,1911.085205,1.570382,0.062574,0.495962,117141389312.000000,0.119517
60282635188,1907.121094,1.570456,0.072691,0.494779,1210461061120.000000,0.260322
60282635187,1906.799927,1.570775,0.073155,0.494683,546659794944.000000,0.199725
60282635165,1918.048462,1.570324,0.062813,0.498042,1405696606208.000000,0.273626
60282635163,1918.441650,1.570584,0.062283,0.498159,976178249728.000000,0.242309
60282635179,1914.084106,1.570574,0.068147,0.496858,429518422016.000000,0.184298
60282635170,1926.614868,1.570597,0.054840,0.500599,4373278359552.000000,0.399450
60282635171,1927.578979,1.570751,0.054875,0.500887,1991403634688.000000,0.307312
60282635175,1924.526367,1.570394,0.057929,0.499976,741895438336.000000,0.221127
60282635173,1934.585815,1.570628,0.053866,0.502992,39047127040.000000,0.082869
60282635176,1936.674316,1.570563,0.063539,0.503620,4138995810304.000000,0.392186
60282682655,1909.269531,1.570588,0.079518,0.495420,1132366790656.000000,0.254598
60282682648,1910.844482,1.570664,0.078564,0.495891,624754032640.000000,0.208816
60282635262,1910.597168,1.570694,0.079667,0.495817,117141389312.000000,0.119517
60282682651,1911.057495,1.570650,0.079283,0.495954,507612692480.000000,0.194852
60282682646,1912.622070,1.570762,0.078620,0.496421,5193268199424.000000,0.423000
60282682660,1912.631348,1.570695,0.079261,0.496424,468565557248.000000,0.189722
60282682875,1906.677612,1.570461,0.094856,0.494646,546659794944.000000,0.199725
60282635263,1923.488403,1.570753,0.079067,0.499666,1171413925888.000000,0.257492
60282682682,1923.644775,1.570390,0.090810,0.499713,859036844032.000000,0.232201
60282682679,1927.356079,1.570507,0.087957,0.500821,780942573568.000000,0.224940
60282682918,1923.726685,1.570337,0.097706,0.499737,39047127040.000000,0.082869
60282682684,1930.992432,1.570527,0.088641,0.501913,507612692480.000000,0.194852
60282635279,1933.354492,1.570401,0.090082,0.502622,780942573568.000000,0.224940
60282635301,1930.748657,1.570765,0.094947,0.501839,819989708800.000000,0.228628
60282635300,1932.723877,1.570310,0.093008,0.502433,1015225384960.000000,0.245498
60282634630,1949.361572,1.570376,0.006246,0.507431,468565557248.000000,0.189722
60282634640,1954.711670,1.570285,0.004280,0.509039,741895438336.000000,0.221127
60282634663,1968.217163,1.570482,0.007330,0.513106,819989708800.000000,0.228628
60282634719,1960.342163,1.570794,0.018453,0.510730,546659794944.000000,0.199725
60282634721,1966.692139,1.570582,0.017940,0.512645,546659794944.000000,0.199725
60282665459,1940.266357,1.570758,0.035787,0.504699,2694251806720.000000,0.339891
60282665460,1940.726562,1.570650,0.037159,0.504837,702848303104.000000,0.217177
60282665727,1939.086914,1.570632,0.042900,0.504344,3084723159040.000000,0.355576
60282634780,1946.024048,1.570754,0.040900,0.506429,546659794944.000000,0.199725
60282634779,1946.754272,1.570650,0.040470,0.506648,390471286784.000000,0.178535
60282634855,1967.793457,1.570494,0.042450,0.512978,2264733581312.000000,0.320774
60282634649,1969.343384,1.570526,0.006414,0.513447,1991403634688.000000,0.307312
60282634684,1984.227051,1.570627,0.012147,0.517946,702848303104.000000,0.217177
60282634695,1983.915039,1.570643,0.013761,0.517852,39047127040.000000,0.082869
60282634722,1981.089844,1.570366,0.017205,0.516998,859036844032.000000,0.232201
60282634743,1981.457520,1.570656,0.017825,0.517109,0.000000,0.000000
60282634700,1991.443604,1.570371,0.011737,0.520128,1366649470976.000000,0.271068
60282634253,1993.477295,1.570380,0.001531,0.520742,2577110401024.000000,0.334892
60282634676,1993.575806,1.570545,0.002497,0.520772,1288555200512.000000,0.265804
60282634258,1995.034668,1.570686,0.001368,0.521213,273329897472.000000,0.158522
60282634677,1992.953369,1.570696,0.006039,0.520584,0.000000,0.000000
60282634699,1992.665405,1.570761,0.009406,0.520497,898083979264.000000,0.235667
60282634705,1993.111694,1.570547,0.011426,0.520632,937131114496.000000,0.239034
60282634706,1993.590820,1.570613,0.011319,0.520777,2772346077184.000000,0.343143
60282634707,1996.113525,1.570620,0.011410,0.521539,741895438336.000000,0.221127
60282634686,1987.199341,1.570726,0.012693,0.518845,2030450769920.000000,0.309308
60282634685,1988.106079,1.570451,0.012593,0.519119,819989708800.000000,0.228628
60282634702,1989.093872,1.570526,0.012392,0.519417,1210461061120.000000,0.260322
60282634751,1993.683594,1.570340,0.014317,0.520805,663801167872.000000,0.213078
60282634752,1994.566650,1.570782,0.012637,0.521072,5115173928960.000000,0.420869
60282634755,1995.671753,1.570636,0.014174,0.521406,39047127040.000000,0.082869
60282634768,1995.242676,1.570527,0.023556,0.521276,624754032640.000000,0.208816
60282634727,1975.130371,1.570709,0.024557,0.515196,780942573568.000000,0.224940
60282634790,1977.949585,1.570659,0.028942,0.516048,1093319589888.000000,0.251638
60282634823,1980.448608,1.570527,0.029911,0.516804,702848303104.000000,0.217177
60282634796,1982.357300,1.570334,0.026812,0.517381,19328328007680.000000,0.655528
60282634797,1982.723267,1.570679,0.027019,0.517491,1483790876672.000000,0.278602
60282634795,1978.495972,1.570743,0.032635,0.516214,2577110401024.000000,0.334892
60282634825,1978.693237,1.570524,0.032327,0.516273,1093319589888.000000,0.251638
60282634832,1979.970459,1.570650,0.034466,0.516659,1639979417600.000000,0.288053
60282634833,1980.261597,1.570776,0.034221,0.516747,5661833822208.000000,0.435357
60282634834,1979.919678,1.570757,0.034942,0.516644,3475194511360.000000,0.369987
60282634824,1981.276001,1.570379,0.032860,0.517054,1327602335744.000000,0.268462
60282634822,1983.307617,1.570689,0.032024,0.517668,468565557248.000000,0.189722
60282634835,1980.538208,1.570708,0.035231,0.516831,1874262228992.000000,0.301164
60282634853,1973.643311,1.570488,0.040203,0.514747,1679026552832.000000,0.290321
60282634856,1975.186523,1.570316,0.040349,0.515213,3397100240896.000000,0.367194
60282634865,1971.457642,1.570767,0.049010,0.514086,624754032640.000000,0.208816
60282634864,1973.376587,1.570793,0.047194,0.514666,0.000000,0.000000
60282634863,1974.041504,1.570751,0.046791,0.514867,2108544909312.000000,0.313223
60282666732,1974.721802,1.570375,0.046586,0.515073,546659794944.000000,0.199725
60282634866,1980.432739,1.570495,0.037337,0.516799,819989708800.000000,0.228628
60282634881,1981.180054,1.570660,0.046392,0.517025,23037806116864.000000,0.695035
60282634809,1985.534912,1.570588,0.029096,0.518341,1132366790656.000000,0.254598
60282634840,1989.251099,1.570792,0.029261,0.519465,1874262228992.000000,0.301164
60282634816,1995.907227,1.570508,0.025023,0.521477,0.000000,0.000000
60282635602,1997.638916,1.570685,0.024969,0.522000,10113206190080.000000,0.528230
60282634886,1996.124268,1.570347,0.046404,0.521543,0.000000,0.000000
60282634888,1996.847168,1.570344,0.047385,0.521761,624754032640.000000,0.208816
60282634889,1997.798340,1.570297,0.047290,0.522049,585706962944.000000,0.204371
60282680597,1939.004395,1.570377,0.053254,0.504320,546659794944.000000,0.199725
60282680598,1945.227905,1.570436,0.056554,0.506189,819989708800.000000,0.228628
60282635174,1951.126831,1.570651,0.052785,0.507962,468565557248.000000,0.189722
60282635201,1942.096436,1.570641,0.073461,0.505249,1718073688064.000000,0.292555
60282635194,1948.118164,1.570730,0.064412,0.507058,429518422016.000000,0.184298
60282681552,1962.392944,1.570636,0.054299,0.511346,1718073688064.000000,0.292555
60282681565,1965.686768,1.570674,0.053640,0.512341,741895438336.000000,0.221127
60282681564,1966.459961,1.570313,0.052959,0.512575,1483790876672.000000,0.278602
60282635206,1966.562134,1.570471,0.055075,0.512606,741895438336.000000,0.221127
60282681563,1966.835449,1.570315,0.052685,0.512689,7848472870912.000000,0.485424
60282681562,1967.122314,1.570433,0.052643,0.512775,4412325494784.000000,0.400635
60282635228,1966.440186,1.570484,0.066025,0.512569,468565557248.000000,0.189722
60282635236,1961.682373,1.570575,0.071900,0.511133,117141389312.000000,0.119517
60282635235,1965.164673,1.570609,0.067873,0.512183,78094254080.000000,0.104408
60282635226,1966.009521,1.570561,0.067732,0.512439,0.000000,0.000000
60282635199,1941.774536,1.570761,0.073805,0.505152,780942573568.000000,0.224940
60282635200,1943.309326,1.570534,0.073858,0.505613,702848303104.000000,0.217177
60282635202,1947.109985,1.570567,0.075931,0.506755,1249508065280.000000,0.263091
60282635319,1951.652344,1.570447,0.092085,0.508119,3943760134144.000000,0.385920
60282635324,1952.042847,1.570603,0.093399,0.508237,1913309364224.000000,0.303241
60282635237,1960.529175,1.570747,0.073909,0.510786,898083979264.000000,0.235667
60282635356,1963.803345,1.570370,0.088316,0.511772,2342827851776.000000,0.324419
60282635357,1964.683105,1.570733,0.090190,0.512038,0.000000,0.000000
60282635394,1963.053223,1.570517,0.093606,0.511545,39008079970304.000000,0.828409
60282635250,1980.922363,1.570630,0.069114,0.516947,702848303104.000000,0.217177
60282635213,1994.041748,1.570689,0.054853,0.520913,6247540588544.000000,0.449880
60282635218,1993.293213,1.570326,0.055382,0.520687,780942573568.000000,0.224940
60282635221,1995.615967,1.570513,0.055752,0.521389,702848303104.000000,0.217177
60282635223,1997.921509,1.570725,0.056573,0.522086,546659794944.000000,0.199725
60282635258,1991.282837,1.570575,0.069693,0.520079,741895438336.000000,0.221127
60282635365,1975.319580,1.570339,0.084969,0.515253,1483790876672.000000,0.278602
60282635368,1973.411255,1.570307,0.088499,0.514676,1639979417600.000000,0.288053
60282635367,1972.909180,1.570462,0.088720,0.514525,663801167872.000000,0.213078
60282635395,1973.222778,1.570477,0.091618,0.514619,1757120823296.000000,0.294755
60282635399,1971.180176,1.570491,0.095187,0.514002,4607561433088.000000,0.406459
60282635396,1973.205566,1.570694,0.092077,0.514614,546659794944.000000,0.199725
60282635366,1980.723877,1.570583,0.087737,0.516887,1835215093760.000000,0.299058
60282635397,1983.119507,1.570710,0.091972,0.517611,624754032640.000000,0.208816
60282635400,1980.134033,1.570674,0.095367,0.516709,937131114496.000000,0.239034
60282635401,1994.245605,1.570524,0.091587,0.520975,859036844032.000000,0.232201
60282635402,1995.484131,1.570686,0.091550,0.521349,663801167872.000000,0.213078
60282683885,1997.113037,1.570314,0.088237,0.521841,1015225384960.000000,0.245498
61203283980,2002.941284,1.570352,0.002812,0.523613,859036844032.000000,0.232201
61203284001,2014.615723,1.570749,0.009843,0.527164,663801167872.000000,0.213078
61203284036,2001.665161,1.570509,0.018090,0.523225,741895438336.000000,0.221127
61203284030,2003.963623,1.570778,0.015023,0.523924,1522838011904.000000,0.281025
61203284032,2014.136841,1.570576,0.018341,0.527019,780942573568.000000,0.224940
61203284039,2012.808594,1.570563,0.024116,0.526615,2616157536256.000000,0.336574
61203284038,2014.759277,1.570428,0.023106,0.527208,585706962944.000000,0.204371
61203283991,2022.067749,1.570683,0.005088,0.529431,898083979264.000000,0.235667
61203283992,2022.345093,1.570620,0.005262,0.529516,4412325494784.000000,0.400635
61203283993,2021.719482,1.570449,0.005727,0.529325,4919938514944.000000,0.415445
61203284008,2018.885254,1.570456,0.011010,0.528463,898083979264.000000,0.235667
61203283990,2026.112305,1.570509,0.003580,0.530662,8707509846016.000000,0.502525
61203287449,2018.958618,1.570769,0.018740,0.528485,624754032640.000000,0.208816
61203284037,2016.385010,1.570704,0.022672,0.527703,8590368178176.000000,0.500262
61203287468,2018.598999,1.570367,0.021509,0.528376,780942573568.000000,0.224940
61203284055,2030.159180,1.570475,0.022189,0.531893,1718073688064.000000,0.292555
61203284139,2011.284058,1.570594,0.024846,0.526151,585706962944.000000,0.204371
61203284173,2016.553833,1.570335,0.048979,0.527754,898083979264.000000,0.235667
61203284176,2016.994995,1.570485,0.048922,0.527888,507612692480.000000,0.194852
61203284168,2018.928589,1.570724,0.046636,0.528476,624754032640.000000,0.208816
61203284017,2034.933472,1.570629,0.007379,0.533349,1679026552832.000000,0.290321
61203284023,2043.649292,1.570649,0.012122,0.536017,819989708800.000000,0.228628
61203284026,2046.139648,1.570603,0.010512,0.536779,16243606159360.000000,0.618615
61203284027,2045.793823,1.570527,0.011171,0.536673,507612692480.000000,0.194852
61203284025,2045.380737,1.570744,0.012115,0.536547,1679026552832.000000,0.290321
61203284024,2042.823975,1.570736,0.012450,0.535764,1835215093760.000000,0.299058
61203284047,2041.996948,1.570770,0.013874,0.535511,898083979264.000000,0.235667
61203284028,2046.841553,1.570763,0.012517,0.536994,4490419765248.000000,0.402985
61203284059,2058.658203,1.570794,0.001187,0.540611,702848303104.000000,0.217177
61203284112,2059.530029,1.570653,0.023757,0.540878,3436147376128.000000,0.368596
61203284125,2059.659912,1.570316,0.024146,0.540918,3592335917056.000000,0.374098
61203284114,2061.295654,1.570337,0.024170,0.541419,9410358280192.000000,0.515698
61203290382,2062.252686,1.570362,0.023988,0.541712,273329897472.000000,0.158522
61203284145,2031.600830,1.570769,0.025758,0.532331,546659794944.000000,0.199725
61203289511,2032.386353,1.570535,0.025899,0.532570,507612692480.000000,0.194852
61203284146,2035.066772,1.570512,0.024983,0.533389,859036844032.000000,0.232201
61203284150,2033.746338,1.570490,0.027449,0.532985,0.000000,0.000000
61203284147,2035.195312,1.570413,0.025124,0.533429,898083979264.000000,0.235667
61203284148,2036.362915,1.570712,0.024959,0.533786,2264733581312.000000,0.320774
61203284151,2038.130493,1.570681,0.028506,0.534327,1288555200512.000000,0.265804
61203284154,2039.545776,1.570787,0.029215,0.534761,1522838011904.000000,0.281025
61203284153,2042.591431,1.570714,0.029149,0.535693,859036844032.000000,0.232201
61203284155,2042.546753,1.570339,0.031596,0.535679,1483790876672.000000,0.278602
61203284156,2042.707886,1.570493,0.031922,0.535729,546659794944.000000,0.199725
61203284184,2040.673096,1.570391,0.039183,0.535106,7223718707200.000000,0.472186
61203284186,2042.690063,1.570658,0.038430,0.535723,2850440347648.000000,0.346336
61203284187,2042.632568,1.570726,0.038835,0.535705,1718073688064.000000,0.292555
61203289748,2045.709961,1.570357,0.037594,0.536648,273329897472.000000,0.158522
61203289747,2045.139893,1.570588,0.038002,0.536473,12221750968320.000000,0.562649
61203284189,2045.321899,1.570685,0.039781,0.536529,5310409342976.000000,0.426157
61203284188,2044.848022,1.570428,0.040199,0.536384,2147592044544.000000,0.315145
61203290385,2061.342041,1.570447,0.025163,0.541433,741895438336.000000,0.221127
61203290387,2062.252197,1.570641,0.025524,0.541712,624754032640.000000,0.208816
61203290422,2061.966797,1.570585,0.034372,0.541624,1054272454656.000000,0.248606
61203284200,2055.680176,1.570612,0.040774,0.539700,312377016320.000000,0.165737
61203284192,2055.257568,1.570709,0.041692,0.539570,390471286784.000000,0.178535
61203284201,2062.430908,1.570654,0.040463,0.541766,0.000000,0.000000
61203284435,2015.054321,1.570356,0.060570,0.527298,3162817429504.000000,0.358551
61203283970,2007.707520,1.570377,0.065997,0.525063,1171413925888.000000,0.257492
61203284456,2013.828857,1.570516,0.064740,0.526925,7887520268288.000000,0.486228
61203284426,2023.363281,1.570538,0.050481,0.529825,2264733581312.000000,0.320774
61203284425,2023.531006,1.570655,0.050107,0.529876,0.000000,0.000000
61203284495,2026.855225,1.570619,0.069957,0.530888,780942573568.000000,0.224940
61203284496,2026.795044,1.570627,0.070205,0.530869,2303780716544.000000,0.322607
61203284491,2023.669312,1.570624,0.072043,0.529918,2538063265792.000000,0.333192
61203284494,2026.208740,1.570796,0.070624,0.530691,1444743741440.000000,0.276136
61203284518,2029.634155,1.570338,0.069052,0.531733,780942573568.000000,0.224940
60282635377,2002.367554,1.570700,0.080465,0.523438,546659794944.000000,0.199725
